link,headline,episode,posted_by,main_link,rate,ratingcount,genre,japanese_title,synonims,english_title,status,type,source,duration,total_episode,season,studio,producers,released
https://samehadaku.email/arifureta-shokugyou-de-sekai-saikyou-season-3-episode-6/,Arifureta Shokugyou de Sekai Saikyou Season 3 Episode 6,6,Urusai,https://samehadaku.email/anime/arifureta-shokugyou-de-sekai-saikyou-season-3/,7.47,"8,787",Action|Adventure|Fantasy|Harem|Isekai,Japanese ありふれた職業で世界最強 season 3 ,Synonyms From Common Job Class to the Strongest in the World Season 3 ,English Arifureta: From Commonplace to World's Strongest Season 3 ,Status Ongoing,Type TV,Source Light novel,Duration 23 min. per ep.,Total Episode 16,Season Fall 2024,Studio Asread,Producers Overlap,"Released:  Oct 14, 2024 to ? "
https://samehadaku.email/raise-wa-tanin-ga-ii-episode-7/,Raise wa Tanin ga Ii Episode 7,7,Azuki,https://samehadaku.email/anime/raise-wa-tanin-ga-ii/,7.25," 4,611",Organized Crime|Romance|Seinen,Japanese 来世は他人がいい ,,English Yakuza Fiancé: Raise wa Tanin ga Ii ,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode ,Season Fall 2024,Studio Studio Deen,"Producers Half H.P Studio, Pony Canyon","Released:  Oct 7, 2024 to ? "
https://samehadaku.email/hoshifuru-oukoku-no-nina-episode-7/,Hoshifuru Oukoku no Nina Episode 7,7,Azuki,https://samehadaku.email/anime/hoshifuru-oukoku-no-nina/,6.79,"2,128",Fantasy|Romance,Japanese 星降る王国のニナ,Synonyms Nina of the Starry Kingdom,English Nina the Starry Bride,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode ,Season Fall 2024,Studio Signal.MD,"Producers flying DOG, Nikkatsu","Released:  Oct 10, 2024 to ?"
https://samehadaku.email/saikyou-no-shienshoku-wajutsushi-de-aru-ore-wa-sekai-saikyou-clan-wo-shitagaeru-episode-8/,Saikyou no Shienshoku “Wajutsushi” de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru Episode 8,8,Urusai,https://samehadaku.email/anime/saikyou-no-shienshoku-wajutsushi-de-aru-ore-wa-sekai-saikyou-clan-wo-shitagaeru/,7.00,"9,082",Action|Adventure|Fantasy,Japanese 最凶の支援職【話術士】である俺は世界最強クランを従える,"Synonyms The Most Notorious ""Talker"" Runs the World's Greatest Clan","English The Most Notorious ""Talker"" Runs the World's Greatest Clan",Status Ongoing,Type TV,Source Light Novel,Duration 24 min. per ep.,Total Episode 12,Season Fall 2024,"Studio Felix Film, Ga-Crew","Producers DAX Production, GREE Entertainment","Released:  Oct 7, 2024 to ?"
https://samehadaku.email/haigakura-episode-7/,Haigakura Episode 7,7,Dinda,https://samehadaku.email/anime/haigakura/,5.92,565,Fantasy,Japanese ハイガクラ,,,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode 13,Season Fall 2024,Studio Typhoon Graphics,"Producers Glovision, Nippon Columbia","Released:   Oct 7, 2024 to ?"
https://samehadaku.email/tensei-kizoku-kantei-skill-de-nariagaru-season-2-episode-7/,"Tensei Kizoku, Kantei Skill de Nariagaru Season 2 Episode 7",7,Dinda,https://samehadaku.email/anime/tensei-kizoku-kantei-skill-de-nariagaru-season-2/,7.4," 4,537",Adventure|Fantasy|Isekai|Reincarnation,Japanese 転生貴族、鑑定スキルで成り上がる 第2期,Synonyms Reincarnated as an Aristocrat with an Appraisal Skill Season 2,"English  As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2",Status Ongoing,Type TV,Source  Light novel,Duration 23 min. per ep.,Total Episode 12,Season Fall 2024,Studio studio MOTHER,"Producers Bandai Namco Filmworks, Bandai Namco Music Live, Bushiroad Move, CBC Television, Crunchyroll, Dentsu, Kodansha, Tencent Japan, U-NEXT","Released:  Sep 29, 2024 to ?"
https://samehadaku.email/shangri-la-frontier-season-2-episode-6/,Shangri-La Frontier Season 2 Episode 6,6,Dinda,https://samehadaku.email/anime/shangri-la-frontier-season-2/,8.14,"7,626",Action|Adventure|Fantasy,Japanese シャングリラ・フロンティア～クソゲーハンター、神ゲーに挑まんとす～ 2nd season,"Synonyms Shangri-La Frontier: Crappy Game Hunter Challenges God-Tier Game, Shanfro",English Shangri-La Frontier Season 2,Status Ongoing,Type TV,Source Manga,Duration 23 min. per ep.,Total Episode 25,Season Fall 2024,Studio C2C,Producers ,"Released:  Oct 13, 2024 to ? "
https://samehadaku.email/nageki-no-bourei-wa-intai-shitai-episode-8/,Nageki no Bourei wa Intai shitai Episode 8,8,Azuki,https://samehadaku.email/anime/nageki-no-bourei-wa-intai-shitai/,7,"5,268",Action|Adventure|Fantasy,Japanese  嘆きの亡霊は引退したい,Synonyms Let This Grieving Soul Retire! Woe Is the Weakling Who Leads the Strongest Party,English Let This Grieving Soul Retire,Status Ongoing,Type TV,Source Light novel,"Duration 5,268",Total Episode 13,Season Fall 2024,Studio Zero-G,"Producers Avex Pictures, BS NTV, GREE Entertainment, Micro Magazine Publishing, Saber Links, Tokyo MX","Released:  Oct 1, 2024 to ?"
https://samehadaku.email/tower-of-god-season-2-episode-20/,Tower of God Season 2 Episode 20,20,Biasa,https://samehadaku.email/anime/tower-of-god-season-2/,7.7," 8,244",Action|Adventure|Drama|Fantasy|Mystery,Japanese  神之塔 -Tower of God- 王子の帰還,"Synonyms Sin-ui Tap, 신의 탑, Tower of God: Return of the Prince, Kami no Tou 2nd Season",English Tower of God Season 2,Status Ongoing,Type TV,Source Web manga,Duration 23 min. Per Epi,Total Episode ,Season Summer 2024,Studio The Answer Studio,"Producers Bandai Namco Filmworks, Crunchyroll, Line Digital Frontier, Sola Entertainment","Released:  Jul 7, 2024 to ?"
https://samehadaku.email/tsuma-shougakusei-ni-naru-episode-8/,Tsuma Shougakusei ni Naru Episode 8,8,Biasa,https://samehadaku.email/anime/tsuma-shougakusei-ni-naru/,7.3,"2,632 ",Comedy|Reincarnation|Romance,Japanese  妻、小学生になる。,,English If My Wife Becomes an Elementary School Student.,Status Ongoing,Type TV,Source MAnga,Duration 23 min. per ep.,Total Episode 12,Season Fall 2024,Studio Studio Signpost,"Producers BS11, Crunchyroll, Houbunsha, Pierrot, TC Entertainment, VAP, Yomiuri TV Enterprise","Released:  Oct 6, 2024 to ?"
https://samehadaku.email/nanatsu-no-taizai-mokushiroku-no-yonkishi-season-2-episode-6/,Nanatsu no Taizai: Mokushiroku no Yonkishi Season 2 Episode 6,6,Biasa,https://samehadaku.email/anime/nanatsu-no-taizai-mokushiroku-no-yonkishi-season-2/,7.5,574 ,Action|Adventure|Fantasy,Japanese 七つの大罪 黙示録の四騎士 第2期,,English The Seven Deadly Sins: Four Knights of the Apocalypse Season 2,Status Ongoing,Type TV,Source  Manga,Duration 23 min.,Total Episode ,Season Fall 2024,Studio Telecom Animation Film,Producers Unlimited Produce by TMS,"Released:  Oct 6, 2024 to ?"
https://samehadaku.email/fairy-tail-100-years-quest-episode-19/,Fairy Tail: 100 Years Quest Episode 19,19,Urusai,https://samehadaku.email/anime/fairy-tail-100-years-quest/,7.82,"15,215",Action|Adventure|Fantasy|Shounen,Japanese FAIRY TAIL 100年クエスト,,English Fairy Tail: 100 Years Quest ,Status Ongoing,Type TV,Source Manga ,Duration 23 min. ,Total Episode ,Season Summer 2024,Studio J.C.Staff,Producers Avex Pictures,"Released:  Jul 7, 2024 to ? "
https://samehadaku.email/one-piece-gyojin-tou-hen-episode-3/,One Piece: Gyojin Tou-hen Episode 3,3,Azuki,https://samehadaku.email/anime/one-piece-gyojin-tou-hen/,,,Action|Adventure|Fantasy,Japanese SPECIAL EDITED VERSION『ONE PIECE』魚人島編 ,Synonyms OP,English One Piece Log: Fish-Man Island Saga,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode 21,Season Fall 2024,Studio Toei Animation,Producers ,"Released:  Nov 3, 2024 to ? "
https://samehadaku.email/party-kara-tsuihou-sareta-sono-chiyushi-jitsu-wa-saikyou-ni-tsuki-episode-7/,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki Episode 7",7,Biasa,https://samehadaku.email/anime/party-kara-tsuihou-sareta-sono-chiyushi-jitsu-wa-saikyou-ni-tsuki/,6.7,"2,489",Action|Adventure|Fantasy,Japanese  パーティーから追放されたその治癒師、実は最強につき,,"English The Healer Who Was Banished From His Party, Is, in Fact, the",Status Ongoing,Type TV,Source  Light novel,Duration 23 min. per ep.,Total Episode 12,Season Fall 2024,Studio Studio Elle,"Producers ABC Animation, APDREAM, Bushiroad Move, Futabasha, KlockWorx, NBCUniversal Entertainment Japan, Pony Canyon, Procen Studio, Zero G Act","Released:  Oct 6, 2024 to ?"
https://samehadaku.email/kimi-wa-meido-sama-episode-7/,Kimi wa Meido-sama Episode 7,7,Biasa,https://samehadaku.email/anime/kimi-wa-meido-sama/,,,Comedy,Japanese 君は冥土様。,,English You Are Ms. Servant.,Status Ongoing,Type TV,Source Web manga,Duration ,Total Episode ,Season Fall 2024,Studio Felix Film,Producers Avex Pictures,"Released:  Oct 6, 2024 to ?"
https://samehadaku.email/chi-chikyuu-no-undou-ni-tsuite-episode-8/,Chi.: Chikyuu no Undou ni Tsuite Episode 8,8,Urusai,https://samehadaku.email/anime/chi-chikyuu-no-undou-ni-tsuite/,8.26,"10,811",Drama|Historical|Seinen,Japanese チ。―地球の運動について―,Synonyms About the Movement of the Earth ,English Orb: On the Movements of the Earth ,Status Ongoing,Type TV,Source Manga,Duration 25 min. per ep. ,Total Episode 25,Season Fall 2024,Studio Madhouse,Producers ,"Released:  Oct 5, 2024 to ? "
https://samehadaku.email/maou-2099-episode-6/,Maou 2099 Episode 6,6,Biasa,https://samehadaku.email/anime/maou-2099/,7.2,"2,755",Action|Fantasy|Sci-Fi,Japanese  魔王2099,"Synonyms  Ken to Maou no Cyberpunk, The Lord Of Immortals Blooming in The Abyss F.E. 2099",English  Demon Lord 2099,Status Ongoing,Type TV,Source Light novel,Duration 23 min. per ep.,Total Episode 12,Season Fall 2024,Studio J.C.Staff,"Producers Aniplex, BS11, Kadokawa, Tokyo MX","Released:  Oct 13, 2024 to ?"
https://samehadaku.email/ao-no-exorcist-yuki-no-hate-hen-episode-7/,Ao no Exorcist: Yuki no Hate-hen Episode 7,7,Biasa,https://samehadaku.email/anime/ao-no-exorcist-yuki-no-hate-hen/,7.3," 1,868",Action|Mythology|School|Supernatural,Japanese 青の祓魔師 雪ノ果篇,"Synonyms Blue Exorcist Season 4, Ao no Exorcist 4th Season",English Blue Exorcist: Beyond the Snow Saga,Status Ongoing,Type TV,Source  Manga,Duration 23 min. per ep.,Total Episode 12,Season Fall 2024,Studio Studio VOLN,"Producers Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Rakuonsha, Shueisha","Released:  Oct 6, 2024 to ?"
https://samehadaku.email/ranma-%c2%bd-2024-episode-7/,Ranma ½ (2024) Episode 7,7,Urusai,https://samehadaku.email/anime/ranma-%c2%bd-2024/,8.06,"15,517",Action|Comedy|Ecchi|Martial Arts|Romance|School|Shounen,Japanese らんま1/2,"Synonyms Ranma 1/2, Ranma ½ Nettou Hen ",English Ranma ½ ,Status Ongoing,Type TV,Source Manga,Duration 23 min. ,Total Episode ,Season Fall 2024,Studio MAPPA,"Producers dugout, Shogakukan-Shueisha Productions","Released:  Oct 6, 2024 to ? "
https://samehadaku.email/touhai-ura-rate-mahjong-touhai-roku-episode-7/,Touhai Ura Rate Mahjong Touhai Roku Episode 7,7,Biasa,https://samehadaku.email/anime/touhai-ura-rate-mahjong-touhai-roku/,6.6,152,Drama|Psychological|Strategy Game|Suspense,Japanese  凍牌〜裏レート麻雀闘牌録〜,,,Status Ongoing,Type TV,Source Manga,Duration 23 min. per ep.,Total Episode 25,Season Fall 2024,Studio Studio Mausu,Producers Studio Mausu,"Released:  Oct 5, 2024 to ?"
https://samehadaku.email/blue-lock-season-2-episode-7/,Blue Lock Season 2 Episode 7,7,Urusai,https://samehadaku.email/anime/blue-lock-season-2/,6.68,"24,998",Shounen|Sports|Team Sports,Japanese ブルーロック VS. U-20 JAPAN ,Synonyms Blue Lock 2nd Season ,English Blue Lock 2nd Season ,Status Ongoing,Type TV,Source Manga,Duration  25 min. per ep. ,Total Episode 14,Season Fall 2024,Studio 8bit,"Producers Bandai Namco Filmworks, Bandai Namco Music Live, Bandai Spirits, Bit grooove promotion, Chiptune, Crunchyroll, Kodansha, TV Asahi","Released:  Oct 5, 2024 to ? "
https://samehadaku.email/maou-sama-retry-r-season-2-episode-8/,"Maou-sama, Retry! R Season 2 Episode 8",8,Biasa,https://samehadaku.email/anime/maou-sama-retry-r-season-2/,6.1,"1,015 ",Action|Adventure|Fantasy|Isekai,Japanese 魔王様、リトライ! R,,"English Demon Lord, Retry! R",Status Ongoing,Type TV,Source  Web manga,Duration 23 min.,Total Episode 12,Season Fall 2024,Studio Gekkou,"Producers BloomZ, BS Fuji, BS NTV, Bushiroad Move, CTW, Futabasha, FUTURE LEAP, KlockWorx, RKB Mainichi Broadcasting Corporation, Starry Cube, SUPA LOVE, tamakoshi, Toei Video, Tokyo MX, Yoyogi Animation Gakuin","Released:  Oct 5, 2024 to ?"
https://samehadaku.email/bleach-sennen-kessen-hen-soukoku-tan-cour-3-episode-7/,Bleach: Sennen Kessen-hen – Soukoku-tan (Cour 3) Episode 7,7,Urusai,https://samehadaku.email/anime/bleach-sennen-kessen-hen-soukoku-tan-cour-3/,8.99,"31,640",Action|Adventure|Shounen|Supernatural,Japanese BLEACH 千年血戦篇-相剋譚-,Synonyms Bleach: Thousand-Year Blood War Arc Part 3 ,English Bleach: Thousand-Year Blood War - The Conflict ,Status Ongoing,Type TV,Source Manga,Duration 24 min. ,Total Episode ,Season Fall 2024,Studio Pierrot Films,"Producers Pierrot, Zack Promotion","Released:  Oct 5, 2024 to ? "
https://samehadaku.email/ao-no-miburo-episode-5/,Ao no Miburo Episode 5,5,Dinda,https://samehadaku.email/anime/ao-no-miburo/,6.87,957,Action,Japanese 青のミブロ,Synonyms The Blue Wolves of Mibu,English Blue Miburo,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode ,Season Fall 2024,Studio Maho Film,Producers ,"Released:   Oct 19, 2024 to ?"
https://samehadaku.email/sword-art-online-alternative-gun-gale-online-season-2-episode-7/,Sword Art Online Alternative – Gun Gale Online Season 2 Episode 7,7,Biasa,https://samehadaku.email/anime/sword-art-online-alternative-gun-gale-online-season-2/,7.3,"2,908",Action|Military|VideoGame,Japanese ソードアート・オンライン オルタナティブ ガンゲイル・オンラインⅡ,Synonyms SAO Alternative Gun Gale Online II,English Sword Art Online Alternative: Gun Gale Online II,Status Ongoing,Type TV,Source  Light novel,Duration 23 min. per ep.,Total Episode 12,Season Fall 2024,Studio A-1 Pictures,"Producers Aniplex, Egg Firm, Kadokawa, Magic Capsule, Straight Edge","Released:  Oct 5, 2024 to ?"
https://samehadaku.email/dragon-ball-daima-episode-6/,Dragon Ball Daima Episode 6,6,Biasa,https://samehadaku.email/anime/dragon-ball-daima/,,,Action|Adventure|Comedy|Fantasy,Japanese ドラゴンボール ダイマ,,English Dragon Ball DAIMA,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode ,Season Fall 2024,Studio ,Producers ,"Released:  Oct 11, 2024 to ?"
https://samehadaku.email/2-5-jigen-no-ririsa-episode-20/,2.5-jigen no Ririsa Episode 20,20,Biasa,https://samehadaku.email/anime/2-5-jigen-no-ririsa/,7.09,402,Comedy|Ecchi|Harem|Otaku Culture|School|Shounen,Japanese 2.5次元の誘惑,"Synonyms Nigoriri, 2.5-jigen no Yuuwaku, Ririsa of 2.5 Dimension",English 2.5 Dimensional Seduction,Status Ongoing,Type TV,Source Manga,Duration 24 min. per ep.,Total Episode 24,Season Summer 2024,Studio J.C.Staff,"Producers Magic Capsule, Shueisha","Released:  Jul 5, 2024 to ?"
https://samehadaku.email/trillion-game-episode-8/,Trillion Game Episode 8,8,Azuki,https://samehadaku.email/anime/trillion-game/,,,Adult Cast|Drama,Japanese トリリオンゲーム,"Synonyms $1,000,000,000,000 Game",English TRILLION GAME,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode ,Season Fall 2024,Studio Madhouse,"Producers Kadokawa, Magic Capsule","Released:   Oct 4, 2024 to ?"
https://samehadaku.email/sayounara-ryuusei-konnichiwa-jinsei-episode-7/,"Sayounara Ryuusei, Konnichiwa Jinsei Episode 7",7,Urusai,https://samehadaku.email/anime/sayounara-ryuusei-konnichiwa-jinsei/,6.42,"6,514",Action|Adventure|Fantasy|Reincarnation,Japanese さようなら竜生、こんにちは人生,"Synonyms Goodbye Dragon Life, Hello Human Life","English  Good Bye, Dragon Life",Status Ongoing,Type TV,Source Light novel,Duration 24 min. ,Total Episode 12,Season Fall 2024,"Studio SynergySP, Vega Entertainment","Producers BloomZ, DMM pictures","Released:  Oct 4, 2024 to ?"
https://samehadaku.email/rurouni-kenshin-meiji-kenkaku-romantan-kyoto-douran-episode-7/,Rurouni Kenshin: Meiji Kenkaku Romantan – Kyoto Douran Episode 7,7,Urusai,https://samehadaku.email/anime/rurouni-kenshin-meiji-kenkaku-romantan-kyoto-douran/,7.94,"4,230",Action|Historical|Samurai|Shounen,Japanese るろうに剣心 -明治剣客浪漫譚- 京都動乱 ,Synonyms Rurouni Kenshin Season 2 ,English Rurouni Kenshin: Kyoto Disturbance ,Status Ongoing,Type TV,Source Manga,Duration 22 min. per ep. ,Total Episode 23,Season Fall 2024,Studio LIDENFILMS,Producers ,"Released:  Oct 4, 2024 to ? "
https://samehadaku.email/kekkon-suru-tte-hontou-desu-ka-episode-7/,"Kekkon suru tte, Hontou desu ka Episode 7",7,Azuki,https://samehadaku.email/anime/kekkon-suru-tte-hontou-desu-ka/,,,Adult Cast|Romance|Workplace,Japanese 結婚するって、本当ですか 365 Days To The Wedding,Synonyms Are You Really Getting Married?,English 365 Days to the Wedding,Status Ongoing,Type TV,Source Manga,Duration ,Total Episode ,Season Fall 2024,"Studio Pony Canyon, Studio Mausu",Producers Ashi Productions,"Released:   Oct 3, 2024 to ?"
https://samehadaku.email/ao-no-hako-episode-8/,Ao no Hako Episode 8,8,Urusai,https://samehadaku.email/anime/ao-no-hako/,8.39,"23,383",Romance|School|Shounen|Sports|Team Sports,Japanese アオのハコ ,,English Blue Box ,Status Ongoing,Type TV,Source Manga,Duration 23 min. per ep. ,Total Episode 25,Season Fall 2024,Studio Telecom Animation Film,Producers Unlimited Produce by TMS,"Released:  Oct 3, 2024 to ? "
https://samehadaku.email/dandadan-episode-7/,Dandadan Episode 7,7,Dinda,https://samehadaku.email/anime/dandadan/,8.6,"2,164 ",Action|Comedy|Shounen|Supernatural,Japanese  ダンダダン,,English Dandadan,Status Ongoing,Type TV,Source Manga,Duration  23 min. per ep.,Total Episode 12,Season Fall 2024,Studio Science SARU,Producers Mainichi Broadcasting System,Released:  Oct 2024 to ?
https://samehadaku.email/hitoribocchi-no-isekai-kouryaku-episode-8/,Hitoribocchi no Isekai Kouryaku Episode 8,8,Azuki,https://samehadaku.email/anime/hitoribocchi-no-isekai-kouryaku/,7.73,78,Action|Adventure|Fantasy,Japanese ひとりぼっちの異世界攻略,Synonyms Lonely Attack on the Different World,English Loner Life in Another World,Status Ongoing,Type TV,Source Light novel,Duration 24 min. per ep. ,Total Episode ,Season Fall 2024,"Studio Hayabusa Film, Passione",Producers Pony Canyon,"Released:  Sep 26, 2024 to ?"
https://samehadaku.email/negaposi-angler-eisode-7/,NegaPosi Angler Eisode 7,7,Biasa,https://samehadaku.email/anime/negaposi-angler/,7.2,"2,040",Adult Cast,Japanese ネガポジアングラー,,English Negative Positive Angler,Status Ongoing,Type TV,Source Original,Duration 23 min.,Total Episode ,Season Fall 2024,Studio Nut,Producers Kadokawa,"Released:  Oct 3, 2024 to ?"
https://samehadaku.email/danmachi-season-5-episode-7/,DanMachi Season 5 Episode 7,7,Urusai,https://samehadaku.email/anime/danmachi-season-5/,7.96,"12,254",Action|Adventure|Fantasy,Japanese ダンジョンに出会いを求めるのは間違っているだろうかV 豊穣の女神篇 ,"Synonyms DanMachi 5th Season, Is It Wrong That I Want to Meet You in a Dungeon 5th Season ",English Is It Wrong to Try to Pick Up Girls in a Dungeon? V ,Status Ongoing,Type TV,Source Light novel,Duration 23 min. per ep. ,Total Episode 15,Season Fall 2024,Studio J.C.Staff,Producers Egg Firm,"Released:   Oct 5, 2024 to ?"
